CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,Status
31466949000105.0,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,3º Trimestre,2025,689515.2199999999,NOK
31466949000105.0,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,3º Trimestre,2025,850.0,NOK
31466949000105.0,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,3º Trimestre,2025,2265674.24,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,12037675.93,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,13346081.71,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,117844.65,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,1410195.89,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,9516293.37,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,42964307.32000001,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,1988554.09,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,10287930.770000003,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,51186378.66000001,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,7407.250000000002,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,126574.51,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,345435.24,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,3824190.630000001,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,100261.96,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,3283073.3599999994,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,911490.94,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,4653274.73,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,361977.0,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2002428.0700000003,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,59495774.0,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,19973300.45,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,20948.939999999995,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,64466598.86999999,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,4814190.43,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,43708.240000000005,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,246767.53,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,839495.8500000001,NOK
46124624000111.0,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,856534.1600000001,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,505296.1000000001,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,49.73,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,762562.71,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,61341.76999999999,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,3200844.8600000003,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,106989.88999999996,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,683880.81,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2814.2100000000028,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2592998.74,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,6212.539999999999,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,221.28,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2427.7100000000005,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,20006.54999999999,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,14303.430000000008,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,1852.82,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,8315.369999999999,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,22536.89,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,243.2700000000002,NOK
946953000147.0,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,8354.250000000004,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,1116.2400000000002,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,599.5600000000002,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,159019.75,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,394285.35,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,4467072.69,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,25876253.300000004,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,25193.21,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,75827339.35999998,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,650.0,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,1110.0,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,83395.72,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,220.0,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,316.0400000000009,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,66444.46999999999,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,27285489.4,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,8936963.04,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,8837647.530000001,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,27161843.68999999,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,4033147.959999999,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,13205979.25,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,517184.45,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,3234624.39,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,10189.849999999627,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,42644088.84,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,456057.77,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,759908136.6099997,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,2205.8099999999977,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,5482486.359999999,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,7835161.67,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,478598755.19,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,26211.65,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,777124.8200000001,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,2261701.37,NOK
2812468000106.0,UNIMED NACIONAL - COOPERATIVA CENTRAL,3º Trimestre,2025,45382460.760000005,NOK
90619818000180.0,HOSPITAL DE PRONTOCLINICA LTDA.,3º Trimestre,2025,1544.920000000002,NOK
90619818000180.0,HOSPITAL DE PRONTOCLINICA LTDA.,3º Trimestre,2025,1639753.8200000003,NOK
90619818000180.0,HOSPITAL DE PRONTOCLINICA LTDA.,3º Trimestre,2025,380959.86,NOK
90619818000180.0,HOSPITAL DE PRONTOCLINICA LTDA.,3º Trimestre,2025,3017129.49,NOK
90619818000180.0,HOSPITAL DE PRONTOCLINICA LTDA.,3º Trimestre,2025,20304.630000000005,NOK
90619818000180.0,HOSPITAL DE PRONTOCLINICA LTDA.,3º Trimestre,2025,149933.46,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,1580871.6899999997,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,29305.619999999995,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,272935.93000000005,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,259753.21000000008,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,2179230.7299999995,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,913.54,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,41915.35000000004,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,752.6999999999998,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,7010.1500000000015,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,6906.52,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,58121.19999999998,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,9675.71,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,461077.76,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,536.1100000000001,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,2242.8899999999994,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,16738137.39,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,199.53,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,8318.590000000004,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,14.330000000000013,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,59.50999999999999,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,435855.1000000001,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,99290.72,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,120272.83999999995,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,111170.36,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,165786.60000000003,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,422706.91,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,561890.3200000001,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,1366.9700000000005,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,453728.69000000006,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,333805.21,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,-4956.08,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,2123.01,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,8142.940000000002,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,137764.65000000002,NOK
47565155000139.0,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3º Trimestre,2025,12992.039999999995,NOK
531736000196.0,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3º Trimestre,2025,341314.41000000003,NOK
531736000196.0,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3º Trimestre,2025,16539.949999999997,NOK
531736000196.0,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3º Trimestre,2025,4288.65,NOK
531736000196.0,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3º Trimestre,2025,365387.88,NOK
531736000196.0,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3º Trimestre,2025,216269.86000000004,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,692061.26,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,40855.9,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,154387.37,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,6747948.68,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,428890.46,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,9697.159999999996,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,50996.31,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,10456787.11,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,15321.899999999998,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,21048.82,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,49238.87999999999,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,112823.97999999998,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,1177440.61,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,77439.78,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,129551.66999999993,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,4742061.69,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,97052.34999999998,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,1644.09,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,13138.840000000004,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,7042296.700000001,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,50891.44,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,430765.75,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,8380.000000000002,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,25341.98,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,5415112.460000001,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,85895.42000000001,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,27249.54,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,7981.789999999999,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,1650.0,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,233149.98000000004,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2566.7000000000003,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,1100.0,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,547688.26,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,27547.94,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,316.58,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2274.0,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,262202.68,NOK
17845504000105.0,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,153162.14,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,6398217.45,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2328.879999999999,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,13239000.799999995,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,169375678.09000003,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,347049.39,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,9803855.13,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,15991191.490000002,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,60777506.74000001,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,5834379.59,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,14678284.95,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,6269181.490000002,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,3037367.53,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,10301695.94,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,138557.86999999997,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,20007116.27,NOK
11214624000128.0,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3º Trimestre,2025,2278700.0900000003,NOK
66854779000110.0,ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA,3º Trimestre,2025,716965.6099999999,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,184810592.48,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,350570587.93999994,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,297353509.57000005,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,35131211.65,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,2904511975.56,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,-533883082.21,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,71999537.89000002,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,18288.31,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,29161003.21000001,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,1136.71,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,1732344.8800000004,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,10505.829999999998,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,59346995.29999998,NOK
29309127000179.0,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3º Trimestre,2025,315000.6,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,212882.47,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,1554193.6800000002,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,183166.73,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,17333.57,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,661260.81,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,2736180.1099999994,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,15559625.22,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,3332610.3000000007,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,129316.78,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,8918788.63,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,2768579.23,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,8353.55,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,29292.790000000008,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,5779.900000000001,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,12979.54,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,46577.98,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,-196886.25,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,49247.84,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,37877.52,NOK
78613841000161.0,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3º Trimestre,2025,248069.86000000004,NOK
